Material,Size,Gripper Force,X Force,Y Force,Z Force,X Torque,Y Torque,Z Torque,Deflection
steel,0.082,13.4,-0.1582188368239664,0,13.399065892802904,-0.2840416722262197,0.25368419046436586,-0.0033540205973094,-0.0009704449636938678
steel,0.064,6.38,0.7229680501281374,0,6.338905047284895,-0.13681549355712416,-0.1377075827905956,0.015604150853573633,0.0009774365032348268
steel,0.05,3.03,2.799952989813526,0,1.15808603084326,-0.01784339183983854,-0.12442394284893332,0.04314071407457644,-0.0001267839302515592
steel,0.07,8.33,-2.4776580903284655,0,7.952993800288662,-0.16606847473627617,0.18608665732252083,-0.05173660514659381,0.0008427649847209348
steel,0.07,8.37,-2.1767825870880304,0,8.081987228927693,-0.10415154394845005,0.033021885092127154,-0.028051921002033072,-0.0009873103031239026
steel,0.063,6.08,5.6707861231230465,0,2.192848546022979,0.010259356576498228,-0.25012715834378463,-0.026531069376264923,0.00023350021286389202
steel,0.076,10.53,10.52263383621154,0,0.3937983608599606,-0.006315625274493526,-0.7479437880058765,0.16875898636320447,0.0007366362319577595
steel,0.074,9.8,-1.1812112333985636,0,9.728552822598697,-0.024950007288030856,0.2559235909227373,-0.0030293538432086863,-0.0007246657586099458
steel,0.087,15.96,-3.8272047556392343,0,15.494324888758866,-0.18281176788148798,-0.2287206450911408,-0.04515576331631258,0.0007243402651203707
steel,0.084,14.37,9.107512857694068,0,11.1153096919041,0.08882549990620152,-0.7470796502938402,-0.07278064263707006,0.0004022285864116514
steel,0.056,4.32,-3.416578269605376,0,2.643746002864182,0.001995301857178049,0.0878973798011296,0.0025785778812156147,-0.00019686478516902855
steel,0.074,9.79,2.157651739696011,0,9.549274264057283,0.06997917868578733,-0.21976258090008013,-0.01581174573676286,-0.0006586818149950773
steel,0.064,6.38,-4.959653526728627,0,4.013257641219697,0.008702307512631235,0.3344073168944658,0.010754462833983753,0.0002790679938359768
steel,0.037,1.3,-1.2955388871502957,0,0.10760572420356421,-0.002484748292651347,0.09742402133868813,-0.029915583596838966,-0.0009530837013994139
steel,0.097,22.12,-13.579811380096462,0,17.46090269376136,0.3890918447332275,1.128327037040404,0.3026071420064019,0.00046027583796972297
steel,0.093,19.5,19.154190215705473,0,3.656090422920732,0.01268374645917757,-1.040211777482581,-0.06644991349332809,-0.000329414084029586
steel,0.072,9.02,-6.355376190327159,0,6.400749446699396,0.15570528376442494,0.5420054807875401,0.15460152930292226,-0.0002275646524372684
steel,0.031,0.73,0.6511390691738848,0,0.3300271391800482,0.004347031390286034,-0.04450702097743349,-0.008576633970687782,0.00035098665645572584
steel,0.079,11.93,10.06110322832189,0,6.410858119553949,-0.035092855068745626,-0.41455761582559375,0.05507419300799543,0.0007292074788763218
steel,0.093,19.46,13.30204437673199,0,14.20377468842184,-0.3455118875256507,-0.43356077339434385,0.3235769759359154,-0.0005638369384267667
steel,0.051,3.13,1.6091802094669916,0,2.684667400900858,0.019952012505264603,-0.1394615253067213,-0.011959166208721504,0.0007983808214398622
steel,0.087,15.84,-15.148462605104424,0,4.629220312509751,-0.037857830090331356,0.8591900789056306,-0.12388434438603393,0.000516750286259484
steel,0.054,3.84,2.0774591524101824,0,3.2295144325528513,-0.0556225761014143,-0.13244469538168605,0.03578049648509319,0.0008282122799606935
steel,0.07,8.4,-8.371437354201436,0,0.6921247175768739,-0.0037442488332704612,0.4380910666851677,-0.04528771152113065,-0.0005907366788609741
steel,0.097,22.08,-21.910305680295615,0,2.732197832516108,0.0331627256736511,0.8682874009636831,0.2659417440619023,0.0006978009866195148
steel,0.047,2.61,-1.3894613909759461,0,2.2094110172141326,-0.02989249245831116,0.08116412502324054,-0.01879888523559288,-0.0009752246810052404
steel,0.096,21.5,-19.39584436542608,0,9.276379754633236,0.02903290898677053,1.4498023616707874,0.060704477293711825,-0.000730615635455466
steel,0.092,18.91,-11.765371863757682,0,14.80419281512839,-0.06954868991269977,0.6714398400288467,-0.05527259808612464,0.0009374918035987799
steel,0.079,12.02,-11.997963356675767,0,0.727513087075096,-0.011598915323669943,0.3589212192871682,-0.19128640226950608,-0.0002453121121160789
steel,0.037,1.29,-0.8018677488481396,0,1.0104989427788715,-0.009695675035916876,0.04905489376023192,-0.0076938715969692055,-0.00020831673142133583
steel,0.051,3.13,1.526230784016034,0,2.7326762695061046,-0.046597758255706334,-0.11512187753130301,0.02602537809165742,0.0007005745070309365
steel,0.066,7.02,6.213756930349971,0,3.266439163757332,0.01950451613403219,-0.21774751637925513,-0.037103499016817816,0.0004111743606655215
steel,0.06,5.21,-4.477324539165025,0,2.6641443224778,0.018713677547326547,0.19294211946551584,0.031449950737931505,-0.0006149927841921066
steel,0.072,9.13,3.0188282439845646,0,8.616471205390352,0.04570076957168659,-0.17137104317713847,-0.01601151685721762,0.0006350516479825724
steel,0.097,22.16,-21.772143550358614,0,4.127876599727486,-0.07755390087722398,0.9570608957693565,-0.4090516327209674,-1.769772995068912e-05
steel,0.056,4.27,2.3886817615559712,0,3.5393642708839477,-0.08592566927804197,-0.1405589736940037,0.05799038000761889,-0.00019134752792960107
steel,0.055,4.11,-4.04295946036709,0,0.7393096792469649,0.0005406833555225635,0.2723110495869656,0.0029567594590395657,-0.00014493783141871514
steel,0.076,10.67,10.055828087696606,0,3.567803451802247,0.08588322024279584,-0.4815795758950165,-0.24206123180442746,0.0004190198448128495
steel,0.092,18.86,13.041969906938222,0,13.623752087678263,-0.0036268213975838856,-0.601207792432793,0.0034719433545703634,-0.0009047928761278699
steel,0.049,2.8,1.37208847447609,0,2.4407730779836694,0.05463245678278048,-0.09393810767358975,-0.030711812154979746,0.00046388763409529484
steel,0.073,9.4,-8.047774322463026,0,4.8572964141284185,-0.03771534490151898,0.32632626401405956,-0.06248838003347279,0.0002233973076386127
steel,0.07,8.2,1.4319984720404453,0,8.073994078278346,0.07035216595078396,0.10273073560900153,-0.012477615560468754,8.46824052205596e-05
steel,0.05,3.11,-1.574785077130315,0,2.6818187785246916,0.06644060322995031,0.12485342663227977,0.039014444719348375,0.0008299525553064043
steel,0.074,9.76,-8.642778122541023,0,4.534312111503383,-0.013759103380660177,0.49791203272551576,-0.02622600181898865,-0.0006869376297898382
steel,0.08,12.45,10.186842121206277,0,7.157565759224121,0.02753628592771017,-0.32557947262352693,-0.03919039053025545,0.0006623157335413958
steel,0.06,5.21,3.7482883572227066,0,3.6186232728910457,0.01076748746701966,-0.22573021487201925,-0.011153315740692303,0.0008651952207804419
steel,0.058,4.63,0.035410881547175026,0,4.629864584355363,-0.04719519858401954,0.06754479487656273,0.0003609659756143409,-0.0007426257015748121
steel,0.032,0.76,-0.050701638278531004,0,0.7583068929370701,-0.0031097051859146334,-0.0059301256883539655,-0.00020791997139633033,-0.0006101667651857957
steel,0.034,1.04,0.765028097569063,0,0.7045083462457064,0.006344760309356557,-0.039114683743319716,-0.006889797594116621,0.000605500192551884
steel,0.078,11.45,-3.4087320084309454,0,10.930830073452716,0.2419258592316475,0.2981389248404136,0.07544353123125541,0.0002934868685834077
steel,0.043,1.97,-0.8240013625935076,0,1.7893914480750273,-0.02727365683684619,0.07231108058882117,-0.012559314743928914,0.0009103015552007945
steel,0.092,18.82,-17.72987967436951,0,6.312191911878066,0.14695569343670947,1.1117414602784226,0.4127736923196899,0.0004185057359513198
steel,0.046,2.37,1.7697215817205987,0,1.5763836852721937,-0.0225164471409638,-0.07921414425554192,0.02527800992951421,-0.0006324808814961464
steel,0.037,1.2,-0.7147842628589703,0,0.9638897538459252,-0.007535525747425726,0.04837911286459025,-0.005588061492652269,0.0009930207941369305
steel,0.099,23.57,-23.25566383758565,0,3.8365348262737244,-0.010669985049981335,1.1166333298762507,-0.06467752717246587,-0.00043074299216341703
steel,0.06,5.24,2.4916052773029613,0,4.609718336527302,-0.04949295477097099,-0.151162074854229,0.026751505904277873,9.936422812750597e-06
steel,0.092,18.94,-5.649534622097429,0,18.077786328909923,-0.37761383803452486,0.04936983207545283,-0.11800905337328312,-0.0009191237634489912
steel,0.096,21.49,19.33838707024218,0,9.372666937509836,0.006468015789550007,-1.1614849949590522,-0.013345293687347017,0.0007162034902217775
steel,0.05,3.1,-3.0995046333130554,0,0.05541685728100022,-5.7718617382855985e-05,0.11937573636720789,-0.0032282437291499297,0.0009308475648379693
steel,0.095,20.67,-9.050865320330303,0,18.583076627761137,0.1983733458653235,0.14843420428539753,0.09661750164061281,0.0002272039613712368
steel,0.078,11.58,-9.6555348747727,0,6.3927338660426125,0.07783761506004104,0.44202293786735525,0.11756532064842715,-0.0006866140265740813
steel,0.054,3.9,-3.8417565973748613,0,0.6714955297890854,0.008549064515432974,0.12284238793838774,0.04891086172064908,-0.0005889210205423856
steel,0.031,0.68,0.5561391191384883,0,0.391291809477104,0.00305451510501664,-0.02143986809305994,-0.004341351642829522,-0.00011557149528457843
steel,0.049,2.83,-0.243109714077374,0,2.819538555672048,0.05172673446449376,0.03040383619135993,0.004460045988916069,3.7125878433957045e-05
steel,0.06,5.18,-4.865235137257023,0,1.778169581114139,-0.03896582198863341,0.29876133487296813,-0.10661406443159302,0.0005156065595746113
steel,0.05,2.95,-0.4495879220074678,0,2.915539521321055,0.04422859711773814,-0.01096438410910612,0.006820227586028219,0.0009674463143525695
steel,0.043,1.98,-1.0669082460818489,0,1.6679648660695923,0.011905279513688225,0.010165170471385807,0.007615172923272662,0.0006796956720922324
steel,0.072,8.97,-8.232181821178894,0,3.5625949058308257,0.039614711805189114,0.5594824665359626,0.09153875728059124,-0.0007834300681819934
steel,0.092,18.8,-5.879677741314605,0,17.856914337541344,0.1144782539744672,-0.04232902682694403,0.03769381590990547,-0.0009112849413836971
steel,0.059,4.98,4.84743508124421,0,1.1413908765724994,0.02787452327369372,-0.22130282092514353,-0.11838183111785067,-0.0004522847677766706
steel,0.046,2.45,-2.4221972266756944,0,0.3680497182237418,0.002259384027042777,0.05276109548744342,0.014869387078219345,0.00041554943462916374
steel,0.062,5.8,-5.650974071075008,0,1.3063276955029122,0.01142880992270855,0.32500936157821825,0.049439285991412105,0.000256818891057651
steel,0.049,2.89,-0.7149128412240282,0,2.800178499569802,0.03598695416141758,-0.0075765030669947275,0.009187819865944436,-0.00021309976102018409
steel,0.083,13.84,-12.987493427023173,0,4.782323126162628,0.11098871176219234,0.8777557490176161,0.3014152591654519,0.0005870825849340127
steel,0.067,7.28,-4.495087002377176,0,5.726481715771018,0.03301956045082451,0.21166120137857478,0.025919195131268228,0.0009732068525731665
steel,0.054,3.9,-3.3315219139758905,0,2.0275506742615383,0.04696259045143949,0.13935606299329942,0.07716546925912433,-0.00012425107443731674
steel,0.038,1.34,1.3328717945752915,0,0.1380318051234653,0.0022368570184233085,-0.04832986215632351,-0.021599685852745312,-0.0004602351301535299
steel,0.053,3.63,0.5495170891063036,0,3.588165404322958,0.031165485136795592,0.002373586753749303,-0.00477290334841438,0.0007474502957261762
steel,0.07,8.36,-6.606621760902797,0,5.122709137591712,0.07112158707026933,0.27795867772897126,0.09172361970745842,8.347587764303362e-05
steel,0.096,21.37,-18.092950481415876,0,11.371985001618365,-0.17077306620740101,0.5897024617113732,-0.2717017855730859,0.00011786798031300943
steel,0.044,2.1,1.2457909073094646,0,1.6905635200326137,-0.03680760099728758,-0.028170758790355098,0.027123840127232277,-0.0003600568861002829
steel,0.085,14.77,-10.768967084147661,0,10.108523529207629,0.0007792862079900894,0.6163390780294548,0.0008302011167830112,-0.0002962857857713433
steel,0.066,6.93,-2.62828729350771,0,6.41225435418667,-0.08257548395065559,0.057358800724345085,-0.033846457616119666,-0.00042683156598292125
steel,0.046,2.28,1.3297405809514447,0,1.8520772088039184,-0.01928757187331181,-0.044553174733060086,0.013847947000289296,0.000710845105001547
steel,0.07,8.38,1.464324479839662,0,8.251069858978429,0.15007160754619475,-0.03884202725802936,-0.02663333754466495,-0.0009355015000701067
steel,0.07,8.31,-8.026665310303478,0,2.15145160214465,-0.026596035661336625,0.49378360743542715,-0.09922485666033218,0.0003339099341916918
steel,0.054,3.74,-2.5002403143095457,0,2.781438183872024,-0.05182990706256147,0.1614032529403744,-0.04659000652113563,-0.0005181852204258023
steel,0.063,6.05,4.472691662283963,0,4.074006540757577,0.03490301122637599,-0.35599173384618515,-0.03831864424836837,-2.358278350944281e-05
steel,0.06,5.13,-2.0891318477767817,0,4.685341836259631,-0.028575135342686592,0.20245243527374313,-0.012741274251740731,7.410807842136542e-05
steel,0.083,13.83,10.233342969788133,0,9.303095810679787,0.13337120978528927,-0.749043942343814,-0.1467074358689958,-0.000787078777560078
steel,0.053,3.69,-3.5149258759013464,0,1.1231189104093797,-0.009579258130466619,0.08593892548194448,-0.02997935656024395,-0.0009544187703977479
steel,0.075,10.21,-4.561329868599836,0,9.134460565891072,-0.16540892225385742,0.0682059251952074,-0.08259761506078904,-0.00041932233837889865
steel,0.082,13.41,13.173588059211108,0,2.5069259355255262,0.018242275210044862,-1.0211463460732724,-0.0958609169398985,0.0003378425200259588
steel,0.065,6.69,6.453669923736567,0,1.7624541172632164,0.02080773003429285,-0.4031520319503223,-0.0761927474810345,0.0008181490377500599
steel,0.077,11.05,2.4369383022282665,0,10.77793262695276,-0.04985869949707313,-0.11867603088800574,0.011273272779592341,-0.0006945125049530506
steel,0.08,12.43,9.394793699371425,0,8.13896500460906,-0.08159847606715807,-0.5845701536707557,0.09418898452074974,0.0008854484998440682
steel,0.066,7.01,-4.265323736746252,0,5.56301298045843,-0.11288114881539936,0.3596852388425374,-0.08654925759922139,-0.0004976830293313953
steel,0.053,3.63,-1.3267229620144663,0,3.378861669566181,0.0818544644258308,0.09322265522907738,0.03214046863039798,0.0001165487382865402
steel,0.101,24.88,-6.377003539913434,0,24.048871612862243,0.2887121126460805,0.37384773746079236,0.07655736177556215,-0.0004697476767775931
steel,0.075,10.28,9.211486472858901,0,4.563651713303442,0.008922857770351,-0.21582323987606805,-0.018010310342314914,0.0007344100002651774
steel,0.082,13.34,7.6685817334716715,0,10.915514380782273,-0.20692401534393712,-0.5836108833570874,0.14537232684854998,0.00012601225113639266
steel,0.096,21.33,-15.691615493819224,0,14.447909993979486,0.2952289945585631,0.4338708895023556,0.32064290732502176,-0.0009543217539443426
steel,0.038,1.33,1.1404433925363626,0,0.6843163511272781,0.0030135824334510883,-0.026590425755269625,-0.0050222680905277995,-0.0005813309192058309
steel,0.083,13.78,13.752352061484002,0,0.872475086748433,-0.008991855220720152,-0.9561544570213494,0.14173374181043177,-0.0008916207930924286
steel,0.05,3.08,-2.9681497600012565,0,0.822488299129224,0.007535432949625826,0.13464316706342266,0.02719344886075201,0.0005444145143051806
steel,0.039,1.38,-1.372653999302767,0,0.14220055625108735,-0.002522475280582584,0.042782268869587504,-0.024349312501424036,0.00010216282486767714
steel,0.101,24.84,3.3327868996528247,0,24.615404353402415,0.386478878993769,-0.8627063433180187,-0.052327060177863954,-0.0007718957920493345
steel,0.035,1.06,-0.9354682787642586,0,0.4984968399356563,0.009972319471859956,0.0612290497813218,0.01871383684765635,-0.0005965225871748287
steel,0.076,10.55,-5.89408185578196,0,8.74998851869772,-0.12411158545364437,0.2073483064684758,-0.08360283471817993,0.0006419504047919978
steel,0.046,2.34,-2.2639181967185005,0,0.5918398419900891,-0.014539942311115262,0.12186704000047498,-0.05561849277785242,-0.0001091025391742594
steel,0.069,8.0,5.0290022189235515,0,6.221666712550745,-0.12389140363058457,-0.12932206998168996,0.10014199933064663,-0.0004883955526985146
steel,0.04,1.61,0.7703119298488214,0,1.413760775638009,-0.018143297628196473,-0.07032201667080812,0.009885688477592972,0.0006857093224521039
steel,0.095,20.71,11.326767350740178,0,17.338063368848506,0.3560560636932865,-0.4555304719418609,-0.23260753588663516,-0.000619583696210638
steel,0.09,17.61,-16.14768540011899,0,7.025977242973676,-0.10942843894544681,0.6743679224443597,-0.25149754188064116,-0.0007938388281971323
steel,0.046,2.44,1.7115803172976605,0,1.7389918968871705,0.005125805912853018,-0.08628753488604059,-0.005045008275444781,-0.000686641022699075
steel,0.096,21.5,-6.983811649786471,0,20.334118491842883,0.3051049657180201,0.6208144022138866,0.10478918055110126,-0.0004686265973661543
steel,0.088,16.4,13.546469956664275,0,9.244087392122175,-0.14737924920729997,-0.9345449654811822,0.21597248997492383,-0.0007549190880306368
steel,0.098,22.74,-9.919315476429771,0,20.462521361725216,-0.22402081503895196,0.6110470232621457,-0.10859527515581478,0.00023019313114557943
steel,0.093,19.47,-18.762095929493942,0,5.202370260993241,-0.11404031721184384,0.9202206894802119,-0.4112808708371387,0.0003601130055177566
steel,0.059,4.98,4.916453580063585,0,0.7930221907865903,-0.0011707105466737336,-0.1634417565090852,0.00725798612609215,0.0005424077571100147
steel,0.079,11.95,8.104916637859716,0,8.781390908810787,0.21587109590668724,-0.41998437317643444,-0.1992414704021029,-0.0007826247858117853
steel,0.072,9.01,-8.903616006680709,0,1.380478904431017,0.029632660897724764,0.4477941812365616,0.19112051118105863,-0.00014829229046497185
steel,0.074,9.79,0.7784810932933471,0,9.75899929231398,0.14707795066408677,-0.07932153527192749,-0.011732494326800435,0.0006661278658862367
steel,0.085,14.88,-14.035599161371517,0,4.941290942790883,-0.06252891482785983,0.7924827619323573,-0.17761163928220083,-0.00017993139576873764
steel,0.039,1.42,-0.5213981457791635,0,1.3208118615374598,0.008398562749507538,0.042031337568893615,0.0033153813743812977,0.0007098916665766873
steel,0.048,2.6,0.9012564298306656,0,2.438798238413519,-0.013086559333006996,-0.01431881310406423,0.00483613017159857,-0.0006773111688645193
steel,0.082,13.31,-13.301086700758203,0,0.4870242077281952,-0.00286733107226205,0.46985030038484454,-0.07830949383366259,-6.378336715007759e-05
steel,0.093,19.53,-11.915493382220486,0,15.473910865009527,-0.3350803957605683,0.5480557951391851,-0.2580245080269444,0.000733509273394876
steel,0.047,2.59,0.8623479536221733,0,2.442223578398106,0.0021656199213647745,0.025007540818586943,-0.000764679337318191,0.0008399567010018785
steel,0.078,11.39,-11.292757516719172,0,1.4851692390373066,-0.015881282888165284,0.6278314533058803,-0.12075625591782613,0.0006022138318896589
steel,0.068,7.55,2.2534922890874935,0,7.205849880688828,0.10388155597310507,-0.11753472079868937,-0.03248697783604467,0.0008806903352621866
steel,0.099,23.39,17.824094262416953,0,15.145750682104701,-0.24425263709929965,-1.2204760901010976,0.28744577399162957,0.0002880359829104726
steel,0.035,1.07,0.7896004743135409,0,0.7221018563636515,-0.012178251362313609,-0.019235205632209484,0.013316615886318595,-0.0008300970758909038
steel,0.044,2.13,-0.5653945405311817,0,2.05358930011274,0.047301459064865166,0.010518193010934426,0.013023045412715054,-0.0005371305337278061
steel,0.074,9.73,9.719003389378676,0,0.4624641794191467,0.001944910224195621,-0.31780582248184797,-0.04087362849320798,0.0007701795311249306
steel,0.04,1.6,0.3779464332507909,0,1.5547207124088254,0.006129594194059294,-0.040925413720712546,-0.0014900800152910577,-0.0006051840855571374
steel,0.079,11.89,-7.604233166293248,0,9.14044517256385,-0.06664676170829688,0.3129839768497462,-0.05544560535514046,0.0008572167712635925
steel,0.07,8.33,8.299221380549287,0,0.7154190916054521,-0.0016995906744113136,-0.4436684435502256,0.019716106864863348,0.00035554372678343237
steel,0.045,2.3,1.9454342002932399,0,1.2269008812163278,0.013882579316140994,-0.06727827910850567,-0.022012898518036214,-0.000258276271498079
steel,0.067,7.27,5.787752859685754,0,4.399410964572344,-0.046283216645571446,-0.41560701257765054,0.060889019383053015,0.0005720009469427507
plastic,0.039,0.28,-0.257624969077008,0,0.10967850887056538,-0.002507883231709464,0.01717378087183738,-0.0058907925232678906,-0.000995723585234494
plastic,0.091,3.76,3.7177247932281583,0,0.5622475983200336,-0.002890264486436464,-0.19247985614426297,0.019111167343920744,-0.0003402871378425107
plastic,0.047,0.46,-0.09034496673780106,0,0.4510407819534123,0.0019755795398689897,0.003856959125028615,0.0003957151436381193,-0.0006960836115425206
plastic,0.052,0.68,-0.6757665195401112,0,0.07576022088566299,0.0008660897025118083,0.04223822720092165,0.0077253526591379495,-0.00013514510837277623
plastic,0.057,1.0,0.9953830586226895,0,0.09598211607867053,9.48461099923032e-05,-0.050964788160194945,-0.0009836021013041876,-0.0006315164534033717
plastic,0.099,4.93,-3.988943334676786,0,2.8971073629980717,-0.015086644581034222,0.12900862808171867,-0.020772364570527023,-0.0002569760157779955
plastic,0.031,0.06,0.05318343657276317,0,0.027776286186437463,-0.00038216774263207307,-0.0032694562612918094,0.0007317390728193596,-0.0008983114857499981
plastic,0.057,0.94,0.21198037724911592,0,0.9157861757317166,0.006704399170419214,0.0024781677898861685,-0.0015518918095029986,-0.00046079622220674776
plastic,0.086,3.18,3.1772296223853775,0,0.13270993420566143,-0.0005966169013620565,-0.1466982946028106,0.014283700037750714,0.00026106741030519057
plastic,0.056,0.8,-0.24938428923770625,0,0.7601364852981365,-0.0025523432250006,0.018996469818216073,-0.000837368437600781,-0.000707672435967164
plastic,0.088,3.48,0.8440158341854987,0,3.376097935730561,-0.000629710936639964,0.03498372386155705,0.00015742612080620863,0.0008579009100735546
plastic,0.092,3.88,3.354335025760922,0,1.9500862891045285,0.023521546706528212,-0.09475979074677146,-0.04045931116925559,0.0002410565608343306
plastic,0.083,2.85,-2.6216372006626703,0,1.1178185846109365,0.008558303174596351,0.1568610175321886,0.02007192069085206,0.0003461202703584963
plastic,0.07,1.82,-1.772364990840291,0,0.41366935980767905,0.00042612520389670417,0.06659565347522035,0.0018257320132492427,-0.00035501371564392915
plastic,0.053,0.78,0.7248703262732997,0,0.2880330017349402,0.002689426279155785,-0.02376325546976489,-0.006768270624258663,-7.806146072436388e-05
plastic,0.03,0.23,0.10990167447973685,0,0.20204361397121653,-0.004745147118282206,-0.01216056436013755,0.0025811239647802286,0.00039208385648376926
plastic,0.067,1.57,-1.1889001609479168,0,1.0253859796671776,-0.002614178005542552,0.054329780645841444,-0.0030310504660350885,0.0005564657469236
plastic,0.066,1.41,-1.144464981005685,0,0.8235896473679456,-0.017187934183167313,0.08257226842005272,-0.023884453661275035,-0.0009566026755261689
plastic,0.081,2.67,1.8535343941413804,0,1.9217987016685554,-0.03516918416662909,-0.05085277962995352,0.03391993782186563,-0.0004896350821969896
plastic,0.08,2.51,0.8862628561626047,0,2.348326670160372,-0.023393931264147082,-0.08077513339658476,0.008828913201253527,-0.0007415564911634284
plastic,0.081,2.61,2.539414308203621,0,0.6028888548403628,0.011247026217170891,-0.17104503756886436,-0.04737334099199355,0.00010516010965667079
plastic,0.045,0.43,-0.10930981768501744,0,0.41587421626937665,0.006833343342018099,-0.0026558765562663435,0.0017960996033745426,0.0008225801690714673
plastic,0.082,2.84,2.820181203640154,0,0.3349298115049942,0.005607883323310024,-0.16864733213514438,-0.04721958630538382,-8.77387834429798e-05
plastic,0.042,0.41,0.22282449529462753,0,0.34416455990803946,-0.0037545058125002676,-0.02274161616028952,0.002430801890161658,-0.0004358930494513738
plastic,0.071,1.86,1.3480521505397711,0,1.281544146498707,-0.03083267695369528,-0.08540399779224461,0.0324327933515858,0.00039714995035761906
plastic,0.033,0.28,0.2773066322246489,0,0.038743150674968495,-0.0004486680217963475,-0.010162960883533719,0.003211370679556682,6.153642224489491e-05
plastic,0.038,0.2,0.0009186238648909886,0,0.19999789031436022,-0.002876729323860901,0.0033060795003735277,1.3213300428202546e-05,0.0004731733452405557
plastic,0.066,1.48,1.311283552375702,0,0.686247364489627,0.016606998951598593,-0.064861705549992,-0.03173270413322065,0.0006275577797664985
plastic,0.066,1.45,1.0040145664434073,0,1.046161914031216,0.011624352646415198,-0.07802196656462018,-0.01115603543384928,-4.1280686672308876e-05
plastic,0.077,2.39,1.9194022219029918,0,1.4240769328073044,0.008848390252135312,-0.11930995918311776,-0.01192605505991395,0.000906133335714477
plastic,0.046,0.53,0.2670737555955162,0,0.45778991805423863,-0.011097508918160524,-0.0006318208527229347,0.00647426530738213,-0.0002908412854707085
plastic,0.044,0.44,-0.43752981696352655,0,0.04655812783889594,-0.0006272862212617208,0.012777182378269972,-0.005894919712452322,-0.0007748057314181815
plastic,0.082,2.85,-2.849830527220535,0,0.031079995526509228,-0.0004043606766794855,0.12950639147663925,-0.037077206122049226,0.0006217599534572318
plastic,0.056,0.95,0.740344875017125,0,0.5953061951935974,0.011286518863675305,-0.02790867271439544,-0.014036333679995922,0.0008161577667295556
plastic,0.094,4.18,-2.314498959367234,0,3.4807319010644857,-0.06605538619431424,0.008518885163475376,-0.043923268712705334,-0.0003121288376120372
plastic,0.043,0.48,-0.44977324587756384,0,0.16764255811923323,0.003076329923860004,0.017373687953299594,0.008253577795327437,0.00043807020418992553
plastic,0.094,4.14,2.2473826165066506,0,3.476905430842737,-0.05041263541393381,-0.21867150882726125,0.03258543631257219,0.0003938808286727989
plastic,0.079,2.44,-1.4494525027940481,0,1.9628263912389372,-0.02908985615040648,0.09582066614187994,-0.021481453984583596,-0.0002883313293110867
plastic,0.061,1.21,-1.092047154750604,0,0.5210882955902099,7.766414486282507e-06,0.06849354060616375,1.6276110812952274e-05,-0.0004166730693671526
plastic,0.06,1.16,0.08345736428527904,0,1.1569938929599215,0.01370076083672033,0.007724128662831706,-0.0009882760791506283,-0.0004655212383555843
plastic,0.092,3.94,3.8995522293114813,0,0.5631095904634008,-0.004574215077820308,-0.24942350108802433,0.03167658819198127,-0.00039512114897371635
plastic,0.034,0.27,-0.2586772032253354,0,0.07736992006922681,0.0018438668101194281,0.011943523447621753,0.0061647512254755866,-0.000701167412525488
plastic,0.04,0.38,-0.3644044415020252,0,0.10774693969481033,0.001032846409733635,0.025109220758779006,0.003493127694971418,0.0006262065122842116
plastic,0.075,2.23,1.4800499411857388,0,1.6680384202997518,-0.012919292760506204,-0.0544231142612076,0.011463284213149244,0.0006335813697311251
plastic,0.088,3.41,-3.03685532719043,0,1.5510028116399752,-0.0016813143789297584,0.1023753367722752,-0.0032920046888476624,0.0006384946876036831
plastic,0.098,4.72,4.189273251954164,0,2.174486058925505,0.03268466885649046,-0.24454466899588995,-0.06296890634338423,-0.0007072674395485031
plastic,0.052,0.71,-0.6968042435069367,0,0.13624920634897508,-0.0007836942544814119,0.028968148097980574,-0.004007960829775217,0.0004866016472466954
plastic,0.035,0.18,0.1736925882934027,0,0.04723224292724726,-0.000734257719646933,-0.008581501244228018,0.0027001708133219983,0.0002794444659018054
plastic,0.069,1.67,-1.0831354961003954,0,1.271108766820271,-0.0025501667818159735,0.07006008784185433,-0.002173044694885306,7.399505856643906e-05
plastic,0.034,0.28,0.24137633646054577,0,0.14190653331290082,0.0023997101201735068,-0.011812603866299402,-0.0040817940080149825,-0.0009952847073326592
plastic,0.094,4.23,0.6638852805140244,0,4.177577807093103,-0.01490711778470076,-0.05309336302831813,0.002368984260532076,-0.0007416654537919032
plastic,0.096,4.38,-0.30722633950819483,0,4.36921182552556,-0.004580692815936713,-0.041833041494384327,-0.00032209687752606057,-0.0007563655579911987
plastic,0.037,0.3,-0.232978201456931,0,0.1890004170521686,0.00010977406135010602,0.011871366013491978,0.00013531696796685483,0.0002098452764886186
plastic,0.089,3.62,-2.9201257554602456,0,2.1394545034418773,-0.01411540830503838,0.12987394989684084,-0.019266017236668858,0.00024609052732740236
plastic,0.091,3.88,0.4613521796267797,0,3.852473772312229,0.01053448766315655,0.05282058868397094,-0.0012615553361007544,0.000978885202836455
plastic,0.068,1.68,-0.5509736283732566,0,1.5870816175727096,-0.034554517439853494,0.06503575513968594,-0.011995997962373744,-0.00010341432772624409
plastic,0.035,0.15,0.132203242688757,0,0.07086820600648513,0.0001980190503535045,-0.007240254861560607,-0.0003694006388208266,0.0007873656510253911
plastic,0.054,0.82,-0.7429215932741118,0,0.34708429271151875,0.0056656344617201145,0.01442680921672592,0.01212708921030967,0.00010540592471653926
